Cand_ID,ideology,Amt
N00009926,F1410,1000
N00009926,F2000,4500
N00009926,F2100,7500
N00009926,F2300,4500
N00009926,F2500,2500
N00009926,F3100,16000
N00009926,F3200,30000
N00009926,F3300,24000
N00009926,F3400,5500
N00009926,F4100,30500
N00009926,F4200,7000
N00009926,F4300,2500
N00009926,F4500,10000
N00009926,F4600,5000
N00009926,F4700,2500
N00009926,F5100,14000
N00009926,F5200,1000
N00009926,F5300,2000
N00009926,G0000,1000
N00009926,G1100,375000
N00009926,G2400,1000
N00009926,G2600,7000
N00009926,G2810,10000
N00009926,G2820,5000
N00009926,G2850,21500
N00009926,G3000,500
N00009926,G4200,1000
N00009926,G4300,7000
N00009926,G4500,2500
N00009926,G4900,1000
N00009926,G5200,1000
N00009926,G5240,1000
N00009926,G5270,10000
N00009926,G5280,2500
N00009926,G5300,5400
N00009926,G6100,500
N00009926,G6400,5500
N00009926,G6700,2000
N00009926,H0000,5000
N00009926,H1100,5000
N00009926,H1110,7000
N00009926,H1120,5000
N00009926,H1130,27500
N00009926,H1700,6000
N00009926,H1710,2500
N00009926,H2100,59000
N00009926,H2200,26999
N00009926,H3000,6000
N00009926,H3100,4200
N00009926,H3200,20500
N00009926,H3400,6000
N00009926,H3700,26500
N00009926,H3900,2500
N00009926,H4000,5000
N00009926,H4100,1000
N00009926,H4200,500
N00009926,H4300,4500
N00009926,H4400,17000
N00009926,H4500,2500
N00009926,H4600,6000
N00009926,H5300,2000
N00009926,J1100,5340537
N00009926,J1200,6326389
N00009926,J2100,401800
N00009926,J2300,18450
N00009926,J5100,36200
N00009926,J6100,6000
N00009926,J7120,13169
N00009926,J7150,5000
N00009926,J7200,5200
N00009926,J7300,1000
N00009926,J7700,10000
N00009926,J9000,10400
N00009926,JD200,10000
N00009926,JE300,15475
N00009926,K0000,8000
N00009926,K1000,65153
N00009926,K1100,10250
N00009926,K1200,18000
N00009926,K2000,12481
N00009926,L0000,57973
N00009926,L1100,31500
N00009926,L1200,982993
N00009926,L1300,20000
N00009926,L1400,10000
N00009926,L1500,26000
N00009926,LB100,32500
N00009926,LC100,7500
N00009926,LC150,10000
N00009926,LE100,7500
N00009926,LG100,10000
N00009926,LG300,10000
N00009926,LG400,7500
N00009926,LT000,15500
N00009926,LT100,30500
N00009926,LT400,7500
N00009926,LT500,16000
N00009926,LT600,5000
N00009926,M0000,1000
N00009926,M1000,7000
N00009926,M1300,2000
N00009926,M1400,1000
N00009926,M2000,500
N00009926,M2300,2500
N00009926,M3200,2500
N00009926,M3300,4000
N00009926,M7100,5000
N00009926,T1100,12500
N00009926,T1200,8500
N00009926,T1300,2000
N00009926,T1600,10000
N00009926,T1700,12000
N00009926,T2100,27000
N00009926,T2200,10000
N00009926,T2500,2000
N00009926,T3100,8500
N00009926,T3200,1000
N00009926,T4100,3000
N00009926,T5100,12000
N00009926,T5200,3000
N00009926,T5300,2000
N00009926,T6200,9000
N00009926,T7100,12000
N00009926,T8300,8500
N00009926,T9000,11000
N00009926,T9100,21000
N00009926,T9300,1000
N00009926,X4000,2000
N00009926,Y0000,1000
N00009926,Z1200,15250
N00009926,Z5100,1180
N00009926,Z5200,2000
N00009926,z9600,500
N00009975,A2000,6000
N00009975,A2300,3500
N00009975,A4000,5000
N00009975,A4100,4200
N00009975,A5000,2000
N00009975,A5200,2000
N00009975,A6000,1000
N00009975,B1000,6500
N00009975,B2000,1000
N00009975,B4000,3500
N00009975,B5100,1000
N00009975,C2100,1000
N00009975,C4100,4500
N00009975,C5110,1000
N00009975,C5120,1000
N00009975,C6300,1000
N00009975,C6400,4000
N00009975,D0000,2500
N00009975,D2000,17500
N00009975,D3000,11000
N00009975,D5000,3500
N00009975,D8000,2500
N00009975,D9000,7000
N00009975,E1140,1000
N00009975,E1210,1000
N00009975,E1300,1000
N00009975,E1500,1000
N00009975,E1600,6000
N00009975,E1610,2500
N00009975,E1620,15500
N00009975,F1100,2500
N00009975,F2100,16000
N00009975,F2300,2500
N00009975,F2400,1000
N00009975,F2600,10000
N00009975,F3100,4000
N00009975,F3200,7500
N00009975,F3300,6000
N00009975,F3400,1000
N00009975,F4200,1000
N00009975,F4600,1000
N00009975,F5200,1000
N00009975,G2100,2500
N00009975,G2400,10000
N00009975,G2600,2000
N00009975,G2810,1000
N00009975,G3500,1000
N00009975,G4300,5000
N00009975,G5270,1000
N00009975,H1120,2000
N00009975,H2100,3000
N00009975,H4100,11000
N00009975,H4300,2000
N00009975,H4400,2500
N00009975,H4500,2500
N00009975,J2200,15000
N00009975,J2400,1000
N00009975,J5000,2500
N00009975,J6100,861
N00009975,J7500,5400
N00009975,J7600,1000
N00009975,JH100,1000
N00009975,K1000,12500
N00009975,K1100,5500
N00009975,K1200,4500
N00009975,K2000,1000
N00009975,L1100,3700
N00009975,L1400,2500
N00009975,M1000,2000
N00009975,M1600,1000
N00009975,M2300,2000
N00009975,M3200,1000
N00009975,M7100,2500
N00009975,M8000,1000
N00009975,T1100,2500
N00009975,T1700,2500
N00009975,T2100,300
N00009975,T2300,1000
N00009975,T5100,5500
N00009975,T6200,5000
N00009975,T6250,2000
N00009975,T7100,8500
N00009975,T9000,2500
N00009975,Z1100,200
N00012508,A1500,2000
N00012508,A2000,8500
N00012508,A2300,4500
N00012508,A3000,2500
N00012508,A4300,2000
N00012508,A5000,4000
N00012508,A5200,5500
N00012508,B1000,2700
N00012508,B3000,5000
N00012508,B4000,10500
N00012508,B5100,14500
N00012508,B5400,1000
N00012508,C1100,2000
N00012508,C2100,5000
N00012508,C2400,2500
N00012508,C4100,8000
N00012508,C4500,8500
N00012508,C5000,1000
N00012508,C5110,7500
N00012508,C5120,10000
N00012508,C5130,1000
N00012508,C5200,1000
N00012508,C5400,3500
N00012508,C6000,6000
N00012508,C6200,3500
N00012508,C6300,6000
N00012508,C6400,1500
N00012508,D2000,21000
N00012508,D3000,1000
N00012508,E1000,1500
N00012508,E1110,3500
N00012508,E1140,9500
N00012508,E1150,5000
N00012508,E1160,1000
N00012508,E1240,5000
N00012508,E1300,4500
N00012508,E1500,14000
N00012508,E1600,17000
N00012508,E1610,2500
N00012508,E1620,33000
N00012508,E1630,7000
N00012508,E1700,1500
N00012508,E3000,4500
N00012508,E4100,1000
N00012508,E4200,1000
N00012508,E5000,10000
N00012508,F0000,1000
N00012508,F1000,10000
N00012508,F1100,50500
N00012508,F1300,10000
N00012508,F1400,20000
N00012508,F2000,5000
N00012508,F2100,52500
N00012508,F2110,7500
N00012508,F2300,13000
N00012508,F2500,3500
N00012508,F2600,2500
N00012508,F3000,1000
N00012508,F3100,29000
N00012508,F3200,37000
N00012508,F3300,30000
N00012508,F3400,18500
N00012508,F4100,20000
N00012508,F4200,5000
N00012508,F4500,7000
N00012508,F4600,8500
N00012508,F5000,500
N00012508,F5100,35350
N00012508,F5200,5000
N00012508,F5300,2000
N00012508,G0000,1000
N00012508,G1000,1000
N00012508,G2100,4500
N00012508,G2200,2500
N00012508,G2300,4000
N00012508,G2500,1000
N00012508,G2850,10000
N00012508,G2900,2000
N00012508,G4000,3000
N00012508,G4100,5000
N00012508,G4200,3000
N00012508,G4300,9500
N00012508,G4500,7000
N00012508,G4900,5000
N00012508,G5230,1000
N00012508,G5300,6000
N00012508,G6400,5000
N00012508,H0000,5000
N00012508,H1100,8000
N00012508,H1110,2500
N00012508,H1120,5000
N00012508,H1130,28500
N00012508,H1400,1000
N00012508,H1700,8500
N00012508,H1710,5000
N00012508,H2100,3500
N00012508,H2200,24210
N00012508,H3100,5000
N00012508,H3200,5000
N00012508,H3400,1000
N00012508,H3700,12500
N00012508,H3900,2500
N00012508,H4000,1000
N00012508,H4100,4000
N00012508,H4300,62200
N00012508,H4400,7500
N00012508,H4500,14000
N00012508,H4600,1000
N00012508,H6000,1000
N00012508,J1200,10000
N00012508,J2100,208500
N00012508,J5100,2500
N00012508,J7150,2000
N00012508,J7200,1000
N00012508,J7500,200
N00012508,J7700,5000
N00012508,J9000,700
N00012508,JE300,8500
N00012508,K1000,41950
N00012508,K1200,4000
N00012508,K2000,1000
N00012508,L1200,3500
N00012508,L1300,5000
N00012508,L1400,10000
N00012508,L1500,9000
N00012508,LB100,17500
N00012508,LT000,2500
N00012508,LT100,2000
N00012508,M1000,44000
N00012508,M1300,4210
N00012508,M1500,2000
N00012508,M2300,1000
N00012508,M2400,7500
N00012508,M3000,3500
N00012508,M3200,2500
N00012508,M4200,2500
N00012508,M4300,2500
N00012508,M7100,1500
N00012508,T1100,5500
N00012508,T2000,9000
N00012508,T2100,16000
N00012508,T2200,2000
N00012508,T3100,4500
N00012508,T5100,18500
N00012508,T6200,1000
N00012508,T7000,2410
N00012508,T7100,10500
N00012508,T9000,3500
N00012508,T9100,12000
N00012508,X4000,9000
N00012508,Z1200,3000
N00012508,Z5200,2500
N00013820,C5400,2500
N00013820,C6300,1500
N00013820,D4000,1000
N00013820,E1140,0
N00013820,F1100,-2500
N00013820,F2100,2500
N00013820,F2300,-2500
N00013820,F3100,2500
N00013820,F3200,5000
N00013820,F3300,1000
N00013820,F4200,10
N00013820,H3200,2000
N00013820,H3700,2500
N00013820,H4300,2000
N00013820,K1000,1500
N00013820,LB100,1000
N00013820,LC100,-6000
N00013820,T7100,1000
N00013820,X4000,1000
N00013820,Z1200,0
N00013873,A0000,2500
N00013873,A1100,500
N00013873,A1200,2500
N00013873,A1400,1000
N00013873,A1600,10750
N00013873,A2000,5000
N00013873,A2300,4500
N00013873,A3000,1000
N00013873,A4000,5000
N00013873,A4100,4500
N00013873,A5000,10500
N00013873,A6000,8500
N00013873,C2100,1000
N00013873,C4000,2000
N00013873,C4100,4000
N00013873,C5130,10000
N00013873,C6000,1000
N00013873,D2000,3000
N00013873,D6000,6500
N00013873,D9000,7000
N00013873,F1100,15000
N00013873,F1400,1000
N00013873,F2000,2500
N00013873,F2100,1500
N00013873,F4100,2500
N00013873,F4200,1000
N00013873,G2300,2000
N00013873,G5230,1000
N00013873,G6500,5000
N00013873,G7000,2500
N00013873,H1700,2500
N00013873,H1710,2500
N00013873,H3200,500
N00013873,J6100,861
N00013873,K1000,3500
N00013873,LT100,3500
N00013873,M1300,2500
N00013873,M3200,2500
N00013873,M7100,500
N00013873,T1100,3000
N00013873,T1700,1000
N00013873,T2310,-1500
N00013873,T5100,2000
N00013873,T7100,1000
N00024790,A5000,4500
N00024790,A8000,1000
N00024790,B3000,1000
N00024790,B3400,2500
N00024790,B4200,2500
N00024790,B5100,2500
N00024790,C2100,1000
N00024790,C4000,1000
N00024790,C4100,3000
N00024790,C5000,1250
N00024790,C5110,500
N00024790,C5120,1000
N00024790,C5130,2000
N00024790,C6300,2000
N00024790,C6400,1000
N00024790,D2000,14000
N00024790,D3000,37000
N00024790,D4000,6000
N00024790,D5000,3000
N00024790,D6000,4000
N00024790,D9000,7500
N00024790,E1170,5000
N00024790,E1300,1000
N00024790,E1500,1500
N00024790,E1600,1000
N00024790,E1620,1500
N00024790,E4200,2500
N00024790,F1300,2500
N00024790,F1410,500
N00024790,F2000,1000
N00024790,F2100,3000
N00024790,F3200,1000
N00024790,F3400,6000
N00024790,F4200,500
N00024790,G1000,2000
N00024790,G2200,1500
N00024790,G2810,500
N00024790,G2820,1500
N00024790,G4900,1000
N00024790,H1130,2500
N00024790,H1710,1000
N00024790,H2100,2500
N00024790,H3700,10200
N00024790,H4100,8000
N00024790,H4300,2500
N00024790,H4400,500
N00024790,H4600,2000
N00024790,J2500,1000
N00024790,JE300,250
N00024790,K1000,6000
N00024790,K2000,1000
N00024790,L1100,2750
N00024790,L1200,1000
N00024790,L1500,3500
N00024790,LB100,2500
N00024790,LE100,1000
N00024790,LM150,2500
N00024790,LT000,2500
N00024790,LT100,6000
N00024790,LT400,1000
N00024790,M1000,2500
N00024790,M2300,1000
N00024790,M9000,1000
N00024790,T1100,1000
N00024790,T1700,4500
N00024790,T3100,1000
N00024790,T4100,1000
N00024790,T8300,2500
N00024790,T9000,7000
N00024790,T9100,1000
N00024790,Z9600,2000
N00024817,A1100,6000
N00024817,A1200,15000
N00024817,A1600,10000
N00024817,A2000,2500
N00024817,A4000,2000
N00024817,A4500,1000
N00024817,B3400,7500
N00024817,B5100,8000
N00024817,B5300,1000
N00024817,B5500,2000
N00024817,C2000,5000
N00024817,C2400,1000
N00024817,C4100,1000
N00024817,C4300,2500
N00024817,C4400,1000
N00024817,C4500,5000
N00024817,C5120,1000
N00024817,C6400,1000
N00024817,D2000,8500
N00024817,D3000,1000
N00024817,E1140,3500
N00024817,E1300,1000
N00024817,E1600,8500
N00024817,E1620,2000
N00024817,F1000,2000
N00024817,F1100,31500
N00024817,F1300,3500
N00024817,F1400,4000
N00024817,F2100,16000
N00024817,F2110,4000
N00024817,F2200,1000
N00024817,F2300,1000
N00024817,F3100,10000
N00024817,F3200,10500
N00024817,F3300,17500
N00024817,F3400,1000
N00024817,F4200,1000
N00024817,F4300,6000
N00024817,F4600,6000
N00024817,F5100,10000
N00024817,F7000,1000
N00024817,G2300,2000
N00024817,G2600,1000
N00024817,G4300,2000
N00024817,G4500,1500
N00024817,G4900,1000
N00024817,G5290,1000
N00024817,G6550,2500
N00024817,H1100,3500
N00024817,H1130,0
N00024817,H2100,9500
N00024817,H2200,3500
N00024817,H3700,2500
N00024817,H4400,2500
N00024817,H4500,10000
N00024817,J1100,1398706
N00024817,J1110,55977
N00024817,J1200,2796606
N00024817,J1300,10740
N00024817,J2100,153699
N00024817,J2300,2272
N00024817,J2500,500
N00024817,J5100,2500
N00024817,J6200,88230
N00024817,J7200,1200
N00024817,J7300,26932
N00024817,J7400,1000
N00024817,J7500,1016299
N00024817,J7700,2000
N00024817,J9000,5000
N00024817,JE300,6999
N00024817,K0000,2500
N00024817,K1000,23000
N00024817,K1100,10000
N00024817,K1200,8000
N00024817,K2000,3000
N00024817,L0000,851
N00024817,L1100,8500
N00024817,L1200,2500
N00024817,L1300,15925
N00024817,L1400,7500
N00024817,L1500,6000
N00024817,LB100,47000
N00024817,LC100,10000
N00024817,LC150,5000
N00024817,LE100,6000
N00024817,LG100,5000
N00024817,LG200,5000
N00024817,LM100,65238
N00024817,LT000,11000
N00024817,LT100,5500
N00024817,LT300,17904
N00024817,LT400,3500
N00024817,LT500,2000
N00024817,LT600,2500
N00024817,T1100,7000
N00024817,T1200,2500
N00024817,T2100,6000
N00024817,T2300,2000
N00024817,T3200,1000
N00024817,T5100,2000
N00024817,T5200,1000
N00024817,T6200,1000
N00024817,T7100,2000
N00024817,X4000,1000
N00024817,Z1200,25950
N00024817,Z5200,613998
N00024817,Z9600,9000
N00024852,A0000,1000
N00024852,A1100,5000
N00024852,A1200,1000
N00024852,A1400,1000
N00024852,A1600,1500
N00024852,A2000,2500
N00024852,A3300,2500
N00024852,A4000,3500
N00024852,A4200,2500
N00024852,A5000,3500
N00024852,A6000,1000
N00024852,B1000,19500
N00024852,B2000,17500
N00024852,B4000,8500
N00024852,B5100,2500
N00024852,C1100,1000
N00024852,C2100,1000
N00024852,C4100,2000
N00024852,C4300,1000
N00024852,C4500,6000
N00024852,C4600,2000
N00024852,C5000,3000
N00024852,C5100,2500
N00024852,C5110,9000
N00024852,C5120,5000
N00024852,C5130,1000
N00024852,C6000,5000
N00024852,C6400,10000
N00024852,C6500,2500
N00024852,D2000,5000
N00024852,D3000,4000
N00024852,D4000,1000
N00024852,E1110,7500
N00024852,E1120,7900
N00024852,E1140,16500
N00024852,E1150,5000
N00024852,E1160,2500
N00024852,E1220,2500
N00024852,E1600,6000
N00024852,E1620,11000
N00024852,E1630,7500
N00024852,E3000,2500
N00024852,E5000,1000
N00024852,F0000,2500
N00024852,F1100,27500
N00024852,F1400,5000
N00024852,F1420,2700
N00024852,F2000,2500
N00024852,F2100,14500
N00024852,F2110,2500
N00024852,F2300,7000
N00024852,F2600,6000
N00024852,F3100,14000
N00024852,F3200,12500
N00024852,F3300,17000
N00024852,F3400,9500
N00024852,F4100,1000
N00024852,F5000,8000
N00024852,F5100,1000
N00024852,F5300,10000
N00024852,G0000,2000
N00024852,G1000,4000
N00024852,G2100,1000
N00024852,G2200,1000
N00024852,G2400,3000
N00024852,G2500,4500
N00024852,G2800,10000
N00024852,G2810,7000
N00024852,G2900,4500
N00024852,G3000,1000
N00024852,G4000,2500
N00024852,G4200,2500
N00024852,G5240,1000
N00024852,G5270,1000
N00024852,G6500,5000
N00024852,G7000,5000
N00024852,H1100,3500
N00024852,H1130,9500
N00024852,H1710,5000
N00024852,H2100,26309
N00024852,H2200,2500
N00024852,H3000,23500
N00024852,H3100,9500
N00024852,H3200,11000
N00024852,H3700,1000
N00024852,H4000,1000
N00024852,H4100,5000
N00024852,H4300,8500
N00024852,H4400,1000
N00024852,H4500,2000
N00024852,J1100,500
N00024852,J5100,2000
N00024852,J6100,861
N00024852,J6200,2000
N00024852,K1000,18450
N00024852,K1200,3000
N00024852,K2000,500
N00024852,L1100,1000
N00024852,M0000,1000
N00024852,M1000,9000
N00024852,M1300,2000
N00024852,M1500,3500
N00024852,M2000,2000
N00024852,M2200,8000
N00024852,M2300,6000
N00024852,M3300,1000
N00024852,M4200,1000
N00024852,M7200,2500
N00024852,M7300,5000
N00024852,T1100,2500
N00024852,T1200,4500
N00024852,T1300,1000
N00024852,T1500,1000
N00024852,T2100,4500
N00024852,T2200,2000
N00024852,T2310,5000
N00024852,T3100,8500
N00024852,T3200,1000
N00024852,T5100,5000
N00024852,T5200,5000
N00024852,T6200,3000
N00024852,T6250,3000
N00024852,T7000,1000
N00024852,T7100,2000
N00024852,T8100,4500
N00024852,T9100,8500
N00024852,X4000,1000
N00024852,Z1100,1000
N00024852,Z9600,4000
N00026050,B4000,7000
N00026050,B5100,0
N00026050,B5400,1000
N00026050,C4100,2000
N00026050,C4300,1000
N00026050,C4500,6000
N00026050,C6300,1000
N00026050,D2000,8000
N00026050,D3000,4000
N00026050,D5000,2000
N00026050,D9000,4000
N00026050,E1000,1000
N00026050,E1110,4000
N00026050,E1120,0
N00026050,E1140,15000
N00026050,E1150,3700
N00026050,E1160,7000
N00026050,E1170,6000
N00026050,E1200,-500
N00026050,E1210,3000
N00026050,E1220,6500
N00026050,E1300,3000
N00026050,E1320,4000
N00026050,E1600,31750
N00026050,E1620,23000
N00026050,E1630,6500
N00026050,E1700,10500
N00026050,E4200,2000
N00026050,E5000,1000
N00026050,F1100,1000
N00026050,F1300,4000
N00026050,F1400,5000
N00026050,F2200,1000
N00026050,F2400,1000
N00026050,F3200,3000
N00026050,F3300,2000
N00026050,G2350,2000
N00026050,G2600,1000
N00026050,G2820,1000
N00026050,G2850,3000
N00026050,G4300,6000
N00026050,G4500,4500
N00026050,G6500,1500
N00026050,H1100,4500
N00026050,H1110,1000
N00026050,H1120,3000
N00026050,H1130,19000
N00026050,H1700,5500
N00026050,H1710,3500
N00026050,H2100,7000
N00026050,H3000,2000
N00026050,H3400,1500
N00026050,H3700,1500
N00026050,H4000,1000
N00026050,H4100,1000
N00026050,H4300,3500
N00026050,H4400,6000
N00026050,J6100,861
N00026050,J7200,0
N00026050,J7400,2700
N00026050,J9000,3500
N00026050,K1000,22500
N00026050,K1100,2000
N00026050,K1200,5000
N00026050,L0000,1000
N00026050,L1100,3000
N00026050,L1400,4000
N00026050,L1500,4000
N00026050,LB100,8500
N00026050,LC100,5000
N00026050,LC150,5000
N00026050,LE100,3000
N00026050,LT000,2000
N00026050,LT100,4000
N00026050,M1000,5500
N00026050,M2300,4000
N00026050,M3200,1000
N00026050,M6000,1666
N00026050,T1100,7500
N00026050,T2500,1500
N00026050,T5100,2500
N00026050,T6200,2000
N00026050,T7100,2000
N00026050,T8100,2000
N00026586,A1100,3500
N00026586,A1200,23000
N00026586,A1300,6000
N00026586,A1400,1000
N00026586,A1500,5100
N00026586,A1600,2000
N00026586,A2000,7000
N00026586,A2300,17000
N00026586,A3000,8000
N00026586,A3100,11500
N00026586,A4000,22000
N00026586,A4100,7000
N00026586,A4300,7000
N00026586,A5000,1000
N00026586,A5200,8000
N00026586,A6000,10000
N00026586,A8000,1000
N00026586,B1000,1000
N00026586,B3400,5000
N00026586,B4000,250
N00026586,B5100,1000
N00026586,B5300,2000
N00026586,B5400,500
N00026586,C1300,2000
N00026586,C2100,8500
N00026586,C2200,2500
N00026586,C4100,18000
N00026586,C4300,1000
N00026586,C4500,25000
N00026586,C5000,4000
N00026586,C5110,1500
N00026586,C5120,6000
N00026586,C5130,1000
N00026586,C5200,1000
N00026586,C5400,1000
N00026586,C6000,3000
N00026586,C6300,4000
N00026586,C6400,3500
N00026586,C6500,4999
N00026586,D2000,57500
N00026586,D3000,30000
N00026586,D5000,2500
N00026586,D8000,1500
N00026586,D9000,500
N00026586,E1100,5000
N00026586,E1110,4000
N00026586,E1120,3500
N00026586,E1140,5500
N00026586,E1160,2500
N00026586,E1170,2000
N00026586,E1210,3500
N00026586,E1220,2000
N00026586,E1300,6000
N00026586,E1320,1000
N00026586,E1500,38500
N00026586,E1600,5000
N00026586,E1610,4000
N00026586,E1620,26250
N00026586,E1630,1000
N00026586,E4200,2000
N00026586,F0000,5000
N00026586,F1000,9500
N00026586,F1100,75500
N00026586,F1200,5000
N00026586,F1300,6500
N00026586,F1400,14500
N00026586,F1410,5000
N00026586,F1420,4500
N00026586,F2000,3500
N00026586,F2100,74500
N00026586,F2110,7500
N00026586,F2200,8500
N00026586,F2300,8000
N00026586,F2400,4300
N00026586,F2500,6000
N00026586,F2600,8500
N00026586,F3100,62500
N00026586,F3200,14500
N00026586,F3300,39000
N00026586,F3400,20500
N00026586,F4100,19500
N00026586,F4200,4090
N00026586,F4300,12000
N00026586,F4500,5000
N00026586,F4600,11000
N00026586,F4700,1000
N00026586,F5000,9000
N00026586,F5100,46000
N00026586,F5200,7500
N00026586,F5300,3000
N00026586,G0000,3500
N00026586,G1000,2000
N00026586,G1200,1000
N00026586,G2100,7000
N00026586,G2300,1000
N00026586,G2400,1000
N00026586,G2600,5000
N00026586,G2820,3000
N00026586,G2850,16500
N00026586,G4000,1000
N00026586,G4200,2500
N00026586,G4300,12000
N00026586,G4500,6000
N00026586,G4900,4500
N00026586,G5270,1000
N00026586,G5290,2500
N00026586,G5300,5000
N00026586,G5700,2500
N00026586,G6400,7000
N00026586,G6500,2700
N00026586,H0000,2500
N00026586,H1120,7000
N00026586,H1130,25000
N00026586,H1710,1000
N00026586,H2100,8000
N00026586,H2200,17000
N00026586,H3200,13000
N00026586,H3700,14000
N00026586,H4000,3000
N00026586,H4100,22000
N00026586,H4300,45500
N00026586,H4400,4000
N00026586,H4500,8500
N00026586,H4600,4500
N00026586,J1100,1157253
N00026586,J1200,2773558
N00026586,J2100,462500
N00026586,J2300,29700
N00026586,J2400,2000
N00026586,J5100,17700
N00026586,J6200,7420
N00026586,J7200,3000
N00026586,J7500,5000
N00026586,J7700,5000
N00026586,J9000,5000
N00026586,JH100,5500
N00026586,K1000,65406
N00026586,K1100,9250
N00026586,K1200,20500
N00026586,K2000,8550
N00026586,L1100,19500
N00026586,L1200,0
N00026586,L1300,13000
N00026586,L1400,10000
N00026586,L1500,23000
N00026586,L5000,5000
N00026586,LB100,59500
N00026586,LC100,10000
N00026586,LE100,9000
N00026586,LG000,10000
N00026586,LG400,7500
N00026586,LM100,30000
N00026586,LM150,8250
N00026586,LT000,10000
N00026586,LT100,5500
N00026586,LT300,5000
N00026586,LT400,2500
N00026586,LT500,10000
N00026586,LT600,7500
N00026586,M0000,1000
N00026586,M1000,8000
N00026586,M1300,3500
N00026586,M2100,19500
N00026586,M2200,2500
N00026586,M2300,8000
N00026586,M3100,1000
N00026586,M7200,5000
N00026586,M9000,1000
N00026586,T1100,1000
N00026586,T1500,5000
N00026586,T1700,1000
N00026586,T2100,3000
N00026586,T2200,3000
N00026586,T3100,2500
N00026586,T5100,18000
N00026586,T6200,4000
N00026586,T7100,9500
N00026586,T8300,1000
N00026586,T9000,5000
N00026586,T9100,14500
N00026586,Z1200,38500
N00026586,Z5100,28538
N00026586,Z5200,81986
N00026586,Z9600,28250
N00026823,A1100,6000
N00026823,A1200,22500
N00026823,A1300,2173
N00026823,A1500,3000
N00026823,A1600,8500
N00026823,A4000,4000
N00026823,A5000,4000
N00026823,B1000,2000
N00026823,B3200,1000
N00026823,B4000,1000
N00026823,B5100,1000
N00026823,C1100,1000
N00026823,C2100,1000
N00026823,C2600,2000
N00026823,C4100,4500
N00026823,C4300,1000
N00026823,C5000,1000
N00026823,C5130,2500
N00026823,C6400,1000
N00026823,D2000,3500
N00026823,D3000,3000
N00026823,D5000,0
N00026823,E1100,0
N00026823,E1110,3000
N00026823,E1120,2500
N00026823,E1140,10000
N00026823,E1150,7500
N00026823,E1160,5000
N00026823,E1300,1000
N00026823,E1600,3000
N00026823,E1620,3500
N00026823,E4200,1000
N00026823,F0000,2500
N00026823,F1000,2500
N00026823,F1100,23500
N00026823,F1300,3000
N00026823,F1400,3000
N00026823,F1420,2500
N00026823,F2000,1000
N00026823,F2100,6500
N00026823,F2300,5000
N00026823,F2400,1000
N00026823,F3000,2000
N00026823,F3100,13700
N00026823,F3200,2000
N00026823,F3300,7500
N00026823,F3400,1000
N00026823,F4100,2500
N00026823,F4200,1000
N00026823,F4300,1000
N00026823,F4600,3000
N00026823,F4700,1000
N00026823,F5000,2000
N00026823,G2700,3700
N00026823,G2820,1000
N00026823,G5300,3500
N00026823,G7000,2500
N00026823,H1400,-2500
N00026823,H1700,1000
N00026823,H2100,6000
N00026823,H2200,5000
N00026823,H3000,7500
N00026823,H3100,13000
N00026823,H3700,-2500
N00026823,H4300,6000
N00026823,J6100,861
N00026823,J6200,2000
N00026823,J7600,1000
N00026823,K1000,18000
N00026823,K1100,4000
N00026823,K1200,14500
N00026823,K2000,1094
N00026823,LT000,1000
N00026823,LT100,0
N00026823,LT500,6000
N00026823,M1000,3000
N00026823,M1100,1000
N00026823,M1300,2000
N00026823,M1500,3000
N00026823,M3300,1000
N00026823,T2100,1000
N00026823,T2500,5000
N00026823,T5100,5000
N00026823,T5200,1000
N00026823,T6000,1000
N00026823,T6200,19700
N00026823,T7100,3000
N00026823,T9000,2500
N00026823,X4000,1000
N00026823,Z5100,16982
N00027441,A4000,-2500
N00027441,A5200,2500
N00027441,B1000,2500
N00027441,B2000,5000
N00027441,B4000,0
N00027441,B5100,1000
N00027441,C2000,6000
N00027441,C2100,2000
N00027441,C2400,6000
N00027441,C4100,9500
N00027441,C4500,5000
N00027441,C5110,1000
N00027441,C6200,2500
N00027441,D2000,19500
N00027441,D3000,12625
N00027441,E1100,500
N00027441,E1110,21000
N00027441,E1160,1000
N00027441,E1300,1000
N00027441,E1320,6000
N00027441,E1600,2500
N00027441,E1620,6500
N00027441,E5000,1000
N00027441,F0000,2500
N00027441,F1000,2500
N00027441,F1100,21500
N00027441,F1300,1000
N00027441,F1400,7500
N00027441,F1410,1000
N00027441,F2000,2500
N00027441,F2100,14000
N00027441,F2300,10200
N00027441,F2500,2500
N00027441,F2600,1000
N00027441,F3000,1000
N00027441,F3100,6500
N00027441,F3200,5000
N00027441,F3300,13000
N00027441,F3400,7500
N00027441,F4100,7000
N00027441,F4200,1000
N00027441,F4300,5000
N00027441,F4600,6000
N00027441,F5100,12000
N00027441,G2400,2000
N00027441,G2600,2000
N00027441,G2850,4500
N00027441,G4100,1000
N00027441,G4300,2000
N00027441,G4500,1000
N00027441,G4900,1000
N00027441,G5230,5000
N00027441,G5300,3000
N00027441,G5500,5000
N00027441,G7000,2500
N00027441,H1130,2500
N00027441,H1400,5000
N00027441,H1750,1000
N00027441,H2100,6000
N00027441,H2200,10000
N00027441,H3100,2000
N00027441,H4100,1000
N00027441,H4300,6000
N00027441,H4400,1000
N00027441,H4600,1000
N00027441,J1100,49997
N00027441,J2200,5000
